Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,Latitude,Longitude
405226,383,Sulfur Dioxide (SO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Winter 2015-16,12/01/2015,0.3,,40.8808086,-73.9101968
405268,383,Sulfur Dioxide (SO2),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Winter 2015-16,12/01/2015,0.3,,40.8808086,-73.9101968
410735,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,101,Kingsbridge - Riverdale,Winter 2015-16,12/01/2015,8.41,,40.8808086,-73.9101968
410736,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,101,Kingsbridge - Riverdale,Summer 2016,05/31/2016,7.95,,40.8808086,-73.9101968
410737,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,101,Kingsbridge - Riverdale,Annual Average 2016,12/31/2015,7.5,,40.8808086,-73.9101968
410861,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,101,Kingsbridge - Riverdale,Winter 2015-16,12/01/2015,8.41,,40.8808086,-73.9101968
410862,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,101,Kingsbridge - Riverdale,Summer 2016,05/31/2016,7.95,,40.8808086,-73.9101968
410863,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,101,Kingsbridge - Riverdale,Annual Average 2016,12/31/2015,7.5,,40.8808086,-73.9101968
411994,386,Ozone (O3),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Summer 2016,05/31/2016,32.46,,40.8808086,-73.9101968
412036,386,Ozone (O3),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Summer 2016,05/31/2016,32.46,,40.8808086,-73.9101968
412427,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Winter 2015-16,12/01/2015,19.54,,40.8808086,-73.9101968
412428,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Summer 2016,05/31/2016,12.99,,40.8808086,-73.9101968
412429,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Annual Average 2016,12/31/2015,16.04,,40.8808086,-73.9101968
412553,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Winter 2015-16,12/01/2015,19.54,,40.8808086,-73.9101968
412554,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Summer 2016,05/31/2016,12.99,,40.8808086,-73.9101968
412555,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Annual Average 2016,12/31/2015,16.04,,40.8808086,-73.9101968
518504,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,101,Kingsbridge - Riverdale,2012-2014,01/02/2012,102.7,,40.8808086,-73.9101968
518552,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2012-2014,01/02/2012,34.4,,40.8808086,-73.9101968
518600,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,101,Kingsbridge - Riverdale,2012-2014,01/02/2012,22.7,,40.8808086,-73.9101968
518648,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2012-2014,01/02/2012,5.8,,40.8808086,-73.9101968
518696,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,101,Kingsbridge - Riverdale,2012-2014,01/02/2012,10.5,,40.8808086,-73.9101968
518744,639,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2012-2014,01/02/2012,69.36355194,,40.8808086,-73.9101968
518792,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2012-2014,01/02/2012,13.82867032,,40.8808086,-73.9101968
518840,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2012-2014,01/02/2012,14.01077835,,40.8808086,-73.9101968
518888,648,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,101,Kingsbridge - Riverdale,2012-2014,01/02/2012,82.2972765,,40.8808086,-73.9101968
518936,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2012-2014,01/02/2012,27.13185936,,40.8808086,-73.9101968
547368,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,101,Kingsbridge - Riverdale,Summer 2017,06/01/2017,9.46,,40.8808086,-73.9101968
547369,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,101,Kingsbridge - Riverdale,Annual Average 2017,01/01/2017,7.41,,40.8808086,-73.9101968
547370,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,101,Kingsbridge - Riverdale,Winter 2016-17,12/01/2016,7.91,,40.8808086,-73.9101968
547494,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,101,Kingsbridge - Riverdale,Summer 2017,06/01/2017,9.46,,40.8808086,-73.9101968
547495,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,101,Kingsbridge - Riverdale,Annual Average 2017,01/01/2017,7.41,,40.8808086,-73.9101968
547496,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,101,Kingsbridge - Riverdale,Winter 2016-17,12/01/2016,7.91,,40.8808086,-73.9101968
549327,386,Ozone (O3),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Summer 2017,06/01/2017,27.53,,40.8808086,-73.9101968
549369,386,Ozone (O3),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Summer 2017,06/01/2017,27.53,,40.8808086,-73.9101968
549760,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Summer 2017,06/01/2017,13.02,,40.8808086,-73.9101968
549761,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Annual Average 2017,01/01/2017,17.28,,40.8808086,-73.9101968
549762,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Winter 2016-17,12/01/2016,24.27,,40.8808086,-73.9101968
549886,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Summer 2017,06/01/2017,13.02,,40.8808086,-73.9101968
549887,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Annual Average 2017,01/01/2017,17.28,,40.8808086,-73.9101968
549888,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Winter 2016-17,12/01/2016,24.27,,40.8808086,-73.9101968
602702,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Annual Average 2018,01/01/2018,15.77,,40.8808086,-73.9101968
602703,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Summer 2018,06/01/2018,11.69,,40.8808086,-73.9101968
602704,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Winter 2017-18,12/01/2017,21.31,,40.8808086,-73.9101968
602828,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Annual Average 2018,01/01/2018,15.77,,40.8808086,-73.9101968
602829,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Summer 2018,06/01/2018,11.69,,40.8808086,-73.9101968
602830,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Winter 2017-18,12/01/2017,21.31,,40.8808086,-73.9101968
605230,386,Ozone (O3),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Summer 2018,06/01/2018,29.8,,40.8808086,-73.9101968
605272,386,Ozone (O3),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Summer 2018,06/01/2018,29.8,,40.8808086,-73.9101968
605663,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,101,Kingsbridge - Riverdale,Annual Average 2018,01/01/2018,6.95,,40.8808086,-73.9101968
605664,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,101,Kingsbridge - Riverdale,Summer 2018,06/01/2018,8.25,,40.8808086,-73.9101968
605665,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,101,Kingsbridge - Riverdale,Winter 2017-18,12/01/2017,8.0,,40.8808086,-73.9101968
605789,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,101,Kingsbridge - Riverdale,Annual Average 2018,01/01/2018,6.95,,40.8808086,-73.9101968
605790,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,101,Kingsbridge - Riverdale,Summer 2018,06/01/2018,8.25,,40.8808086,-73.9101968
605791,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,101,Kingsbridge - Riverdale,Winter 2017-18,12/01/2017,8.0,,40.8808086,-73.9101968
628389,639,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2015-2017,01/01/2015,63.0,,40.8808086,-73.9101968
628437,648,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,101,Kingsbridge - Riverdale,2015-2017,01/01/2015,65.8,,40.8808086,-73.9101968
628485,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2015-2017,01/01/2015,25.8,,40.8808086,-73.9101968
628533,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2015-2017,01/01/2015,14.8,,40.8808086,-73.9101968
628581,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2015-2017,01/01/2015,18.2,,40.8808086,-73.9101968
628869,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,101,Kingsbridge - Riverdale,2015-2017,01/01/2015,79.5,,40.8808086,-73.9101968
670937,386,Ozone (O3),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Summer 2020,06/01/2020,28.49,,40.8808086,-73.9101968
628917,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2015-2017,01/01/2015,36.2,,40.8808086,-73.9101968
628965,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,101,Kingsbridge - Riverdale,2015-2017,01/01/2015,15.1,,40.8808086,-73.9101968
629013,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2015-2017,01/01/2015,4.0,,40.8808086,-73.9101968
629157,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,101,Kingsbridge - Riverdale,2015-2017,01/01/2015,8.3,,40.8808086,-73.9101968
643318,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Annual Average 2019,01/01/2019,13.5,,40.8808086,-73.9101968
643319,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Summer 2019,06/01/2019,10.39,,40.8808086,-73.9101968
643320,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Winter 2018-19,12/01/2018,18.32,,40.8808086,-73.9101968
643444,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Annual Average 2019,01/01/2019,13.5,,40.8808086,-73.9101968
643445,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Summer 2019,06/01/2019,10.39,,40.8808086,-73.9101968
643446,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Winter 2018-19,12/01/2018,18.32,,40.8808086,-73.9101968
649663,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,101,Kingsbridge - Riverdale,Annual Average 2019,01/01/2019,6.71,,40.8808086,-73.9101968
649664,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,101,Kingsbridge - Riverdale,Summer 2019,06/01/2019,7.78,,40.8808086,-73.9101968
649665,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,101,Kingsbridge - Riverdale,Winter 2018-19,12/01/2018,7.18,,40.8808086,-73.9101968
649789,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,101,Kingsbridge - Riverdale,Annual Average 2019,01/01/2019,6.71,,40.8808086,-73.9101968
649790,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,101,Kingsbridge - Riverdale,Summer 2019,06/01/2019,7.78,,40.8808086,-73.9101968
649791,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,101,Kingsbridge - Riverdale,Winter 2018-19,12/01/2018,7.18,,40.8808086,-73.9101968
650922,386,Ozone (O3),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Summer 2019,06/01/2019,28.43,,40.8808086,-73.9101968
650964,386,Ozone (O3),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Summer 2019,06/01/2019,28.43,,40.8808086,-73.9101968
667057,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Annual Average 2020,01/01/2020,15.9,,40.8808086,-73.9101968
667058,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Winter 2019-20,12/01/2019,21.27,,40.8808086,-73.9101968
667059,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Summer 2020,06/01/2020,12.22,,40.8808086,-73.9101968
667309,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Annual Average 2020,01/01/2020,15.9,,40.8808086,-73.9101968
667310,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Winter 2019-20,12/01/2019,21.27,,40.8808086,-73.9101968
667311,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Summer 2020,06/01/2020,12.22,,40.8808086,-73.9101968
669710,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,101,Kingsbridge - Riverdale,Summer 2020,06/01/2020,7.22,,40.8808086,-73.9101968
669711,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,101,Kingsbridge - Riverdale,Winter 2019-20,12/01/2019,6.37,,40.8808086,-73.9101968
669712,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,101,Kingsbridge - Riverdale,Annual Average 2020,01/01/2020,5.89,,40.8808086,-73.9101968
669836,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,101,Kingsbridge - Riverdale,Summer 2020,06/01/2020,7.22,,40.8808086,-73.9101968
669837,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,101,Kingsbridge - Riverdale,Winter 2019-20,12/01/2019,6.37,,40.8808086,-73.9101968
669838,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,101,Kingsbridge - Riverdale,Annual Average 2020,01/01/2020,5.89,,40.8808086,-73.9101968
670979,386,Ozone (O3),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Summer 2020,06/01/2020,28.49,,40.8808086,-73.9101968
130356,639,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,102,Northeast Bronx,2005-2007,01/01/2005,77.3,,-3.7288403,-38.490184220826734
130398,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,102,Northeast Bronx,2013,01/01/2013,2.2,,-3.7288403,-38.490184220826734
130446,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,102,Northeast Bronx,2013,01/01/2013,0.3,,-3.7288403,-38.490184220826734
130494,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,102,Northeast Bronx,2013,01/01/2013,33.8,,-3.7288403,-38.490184220826734
130686,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,102,Northeast Bronx,2005,01/01/2005,2.8,,-3.7288403,-38.490184220826734
130734,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,102,Northeast Bronx,2005,01/01/2005,3.2,,-3.7288403,-38.490184220826734
130788,648,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,102,Northeast Bronx,2005-2007,01/01/2005,152.6,,-3.7288403,-38.490184220826734
130884,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,102,Northeast Bronx,2005-2007,01/01/2005,25.9,,-3.7288403,-38.490184220826734
130932,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,102,Northeast Bronx,2005-2007,01/01/2005,25.9,,-3.7288403,-38.490184220826734
130980,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,102,Northeast Bronx,2005-2007,01/01/2005,5.4,,-3.7288403,-38.490184220826734
131028,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,102,Northeast Bronx,2005-2007,01/01/2005,114.5,,-3.7288403,-38.490184220826734
131124,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,102,Northeast Bronx,2005-2007,01/01/2005,28.1,,-3.7288403,-38.490184220826734
131220,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,102,Northeast Bronx,2005-2007,01/01/2005,69.4,,-3.7288403,-38.490184220826734
131268,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,102,Northeast Bronx,2005-2007,01/01/2005,58.3,,-3.7288403,-38.490184220826734
131316,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,102,Northeast Bronx,2005-2007,01/01/2005,9.0,,-3.7288403,-38.490184220826734
131364,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,102,Northeast Bronx,2009-2011,01/01/2009,37.6,,-3.7288403,-38.490184220826734
131412,648,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,102,Northeast Bronx,2009-2011,01/01/2009,73.4,,-3.7288403,-38.490184220826734
131460,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,102,Northeast Bronx,2009-2011,01/01/2009,16.2,,-3.7288403,-38.490184220826734
131508,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,102,Northeast Bronx,2009-2011,01/01/2009,18.6,,-3.7288403,-38.490184220826734
131556,639,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,102,Northeast Bronx,2009-2011,01/01/2009,57.0,,-3.7288403,-38.490184220826734
151384,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,102,Northeast Bronx,2009-2011,01/01/2009,5.4,,-3.7288403,-38.490184220826734
151432,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,102,Northeast Bronx,2009-2011,01/01/2009,79.3,,-3.7288403,-38.490184220826734
151480,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,102,Northeast Bronx,2009-2011,01/01/2009,42.2,,-3.7288403,-38.490184220826734
151528,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,102,Northeast Bronx,2009-2011,01/01/2009,32.2,,-3.7288403,-38.490184220826734
151576,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,102,Northeast Bronx,2009-2011,01/01/2009,9.8,,-3.7288403,-38.490184220826734
151624,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,102,Northeast Bronx,2005,01/01/2005,16.7,,-3.7288403,-38.490184220826734
151672,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,102,Northeast Bronx,2005,01/01/2005,14.6,,-3.7288403,-38.490184220826734
151720,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,102,Northeast Bronx,2005,01/01/2005,1.9,,-3.7288403,-38.490184220826734
171050,383,Sulfur Dioxide (SO2),Mean,ppb,UHF34,102,Northeast Bronx,Winter 2008-09,12/01/2008,5.38,,-3.7288403,-38.490184220826734
171084,383,Sulfur Dioxide (SO2),Mean,ppb,UHF34,102,Northeast Bronx,Winter 2009-10,12/01/2009,3.37,,-3.7288403,-38.490184220826734
171118,383,Sulfur Dioxide (SO2),Mean,ppb,UHF34,102,Northeast Bronx,Winter 2010-11,12/01/2010,4.25,,-3.7288403,-38.490184220826734
171152,383,Sulfur Dioxide (SO2),Mean,ppb,UHF34,102,Northeast Bronx,Winter 2011-12,12/01/2011,2.8,,-3.7288403,-38.490184220826734
171186,383,Sulfur Dioxide (SO2),Mean,ppb,UHF34,102,Northeast Bronx,Winter 2012-13,12/01/2012,1.53,,-3.7288403,-38.490184220826734
171560,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Winter 2008-09,12/01/2008,27.63,,-3.7288403,-38.490184220826734
171594,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Winter 2009-10,12/01/2009,22.66,,-3.7288403,-38.490184220826734
171628,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Winter 2010-11,12/01/2010,25.99,,-3.7288403,-38.490184220826734
171662,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Winter 2011-12,12/01/2011,22.15,,-3.7288403,-38.490184220826734
171696,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Winter 2012-13,12/01/2012,22.24,,-3.7288403,-38.490184220826734
172070,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Summer 2009,06/01/2009,17.94,,-3.7288403,-38.490184220826734
172104,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Summer 2010,06/01/2010,17.86,,-3.7288403,-38.490184220826734
172138,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Summer 2011,06/01/2011,17.16,,-3.7288403,-38.490184220826734
172172,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Summer 2012,06/01/2012,16.25,,-3.7288403,-38.490184220826734
172206,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Summer 2013,06/01/2013,14.27,,-3.7288403,-38.490184220826734
172580,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Annual Average 2009,12/01/2008,22.39,,-3.7288403,-38.490184220826734
172614,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Annual Average 2010,12/01/2009,20.21,,-3.7288403,-38.490184220826734
172648,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Annual Average 2011,12/01/2010,21.06,,-3.7288403,-38.490184220826734
172682,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Annual Average 2012,12/01/2011,20.02,,-3.7288403,-38.490184220826734
172716,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Annual Average 2013,12/01/2012,18.37,,-3.7288403,-38.490184220826734
173090,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,102,Northeast Bronx,Winter 2008-09,12/01/2008,13.58,,-3.7288403,-38.490184220826734
173124,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,102,Northeast Bronx,Winter 2009-10,12/01/2009,10.23,,-3.7288403,-38.490184220826734
173158,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,102,Northeast Bronx,Winter 2010-11,12/01/2010,13.35,,-3.7288403,-38.490184220826734
173192,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,102,Northeast Bronx,Winter 2011-12,12/01/2011,8.94,,-3.7288403,-38.490184220826734
173226,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,102,Northeast Bronx,Winter 2012-13,12/01/2012,10.59,,-3.7288403,-38.490184220826734
173600,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,102,Northeast Bronx,Summer 2009,06/01/2009,10.33,,-3.7288403,-38.490184220826734
173634,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,102,Northeast Bronx,Summer 2010,06/01/2010,11.83,,-3.7288403,-38.490184220826734
173668,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,102,Northeast Bronx,Summer 2011,06/01/2011,11.39,,-3.7288403,-38.490184220826734
173702,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,102,Northeast Bronx,Summer 2012,06/01/2012,10.23,,-3.7288403,-38.490184220826734
173736,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,102,Northeast Bronx,Summer 2013,06/01/2013,10.17,,-3.7288403,-38.490184220826734
174110,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,102,Northeast Bronx,Annual Average 2009,12/01/2008,10.68,,-3.7288403,-38.490184220826734
174144,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,102,Northeast Bronx,Annual Average 2010,12/01/2009,9.65,,-3.7288403,-38.490184220826734
